intervention_id,order_id,merchant_id,intervention_type,action_owner,initiated_by,confidence_score,outcome,executed_at,completed_at
INT01453,ORD018311,M043,merchant_confirmation,merchant,system,0.8571,rto,2025-12-16 17:11:54,2025-12-16 20:11:54
INT01454,ORD000080,M021,cod_to_prepaid,merchant,merchant,0.4531,pending,2026-03-17 11:00:31,
INT01455,ORD027418,M109,verification,delhivery,system,0.6009,successful_delivery,2026-02-21 15:12:05,2026-02-24 05:12:05
INT01456,ORD023910,M080,verification,delhivery,system,0.8657,successful_delivery,2026-02-01 16:54:26,2026-02-03 07:54:26
INT01457,ORD021901,M006,verification,delhivery,system,0.8029,rto,2025-12-30 11:06:40,2026-01-01 06:06:40
INT01458,ORD012612,M007,cod_to_prepaid,merchant,merchant,0.6657,pending,2026-02-13 20:14:02,
INT01459,ORD004094,M008,merchant_confirmation,merchant,merchant,0.6765,successful_delivery,2026-03-03 14:16:48,2026-03-03 22:16:48
INT01460,ORD012259,M022,verification,delhivery,system,0.7010,successful_delivery,2025-12-16 06:40:54,2025-12-19 01:40:54
INT01461,ORD025349,M117,premium_courier,delhivery,system,0.7879,rto,2025-12-17 21:23:16,2025-12-20 07:23:16
INT01462,ORD006584,M116,merchant_confirmation,merchant,system,0.4845,rto,2026-01-21 19:53:25,2026-01-23 01:53:25
INT01463,ORD033511,M033,cod_to_prepaid_outreach,delhivery,system,0.6739,successful_delivery,2026-02-20 15:28:14,2026-02-23 04:28:14
INT01464,ORD028343,M001,premium_courier,delhivery,system,0.7862,successful_delivery,2025-12-30 07:55:26,2025-12-30 14:55:26
INT01465,ORD038397,M098,merchant_confirmation,merchant,merchant,0.7069,rto,2026-02-11 07:22:09,2026-02-11 13:22:09
INT01466,ORD049038,M048,merchant_confirmation,merchant,merchant,0.8728,rto,2025-10-26 16:18:48,2025-10-29 12:18:48
INT01467,ORD049083,M095,merchant_confirmation,merchant,system,0.4228,successful_delivery,2026-03-09 17:12:46,2026-03-10 05:12:46
INT01468,ORD038180,M062,verification,delhivery,system,0.7626,successful_delivery,2026-01-19 11:23:42,2026-01-22 10:23:42
INT01469,ORD042345,M114,verification,delhivery,system,0.7222,rto,2026-03-14 20:44:32,2026-03-16 16:44:32
INT01470,ORD040809,M091,premium_courier,delhivery,system,0.4237,successful_delivery,2025-12-09 20:11:53,2025-12-12 18:11:53
INT01471,ORD042512,M091,cod_to_prepaid,merchant,merchant,0.7921,pending,2026-01-21 11:06:00,
INT01472,ORD049050,M082,merchant_confirmation,merchant,system,0.6665,rto,2025-12-24 13:15:09,2025-12-26 15:15:09
INT01473,ORD045786,M003,merchant_confirmation,merchant,merchant,0.9362,pending,2026-03-22 17:42:32,
INT01474,ORD001457,M095,cod_to_prepaid,merchant,merchant,0.5854,rto,2025-10-19 04:07:07,2025-10-21 00:07:07
INT01475,ORD038030,M119,verification,delhivery,system,0.6629,rto,2026-02-18 15:20:25,2026-02-18 19:20:25
INT01476,ORD043828,M012,verification,delhivery,system,0.7364,rto,2026-01-17 20:20:52,2026-01-19 22:20:52
INT01477,ORD006335,M084,address_enrichment_outreach,delhivery,system,0.3055,successful_delivery,2026-01-08 00:27:56,2026-01-10 03:27:56
INT01478,ORD000461,M066,premium_courier,delhivery,system,0.6203,rto,2026-01-13 15:06:36,2026-01-16 12:06:36
INT01479,ORD036359,M062,premium_courier,delhivery,system,0.8673,pending,2025-12-21 03:16:15,
INT01480,ORD046633,M050,address_enrichment_outreach,delhivery,system,0.5188,successful_delivery,2025-12-07 21:39:07,2025-12-07 23:39:07
INT01481,ORD015636,M070,premium_courier,delhivery,system,1.0000,pending,2025-12-10 11:42:14,
INT01482,ORD020770,M119,verification,delhivery,system,0.6669,successful_delivery,2025-10-15 19:23:49,2025-10-17 21:23:49
INT01483,ORD045171,M035,merchant_confirmation,merchant,system,0.5911,rto,2026-01-20 17:49:27,2026-01-21 23:49:27
INT01484,ORD032088,M093,masked_calling,delhivery,system,0.6427,pending,2025-11-26 20:05:01,
INT01485,ORD005423,M092,cod_to_prepaid,merchant,system,0.5144,successful_delivery,2026-02-13 13:16:59,2026-02-15 20:16:59
INT01486,ORD028954,M120,verification,delhivery,system,0.6254,successful_delivery,2026-01-28 14:37:30,2026-01-30 19:37:30
INT01487,ORD028576,M018,premium_courier,delhivery,system,0.6262,successful_delivery,2026-01-17 09:53:00,2026-01-17 14:53:00
INT01488,ORD041070,M120,merchant_confirmation,merchant,system,0.4953,rto,2025-10-13 08:36:40,2025-10-15 12:36:40
INT01489,ORD003427,M036,premium_courier,delhivery,system,0.9881,rto,2025-12-06 19:24:18,2025-12-08 06:24:18
INT01490,ORD021591,M120,masked_calling,delhivery,system,0.6703,successful_delivery,2026-03-11 12:14:48,2026-03-11 14:14:48
INT01491,ORD001941,M040,premium_courier,delhivery,system,0.8878,successful_delivery,2025-11-30 10:14:44,2025-12-01 18:14:44
INT01492,ORD031904,M026,verification,delhivery,system,0.7562,successful_delivery,2025-10-30 13:15:42,2025-11-02 00:15:42
INT01493,ORD028591,M096,verification,delhivery,system,0.6426,successful_delivery,2025-10-17 23:41:40,2025-10-18 02:41:40
INT01494,ORD004437,M095,cod_to_prepaid,merchant,merchant,0.6346,successful_delivery,2025-12-07 11:36:26,2025-12-08 13:36:26
INT01495,ORD004727,M079,merchant_confirmation,merchant,system,0.5263,rto,2026-03-14 19:43:09,2026-03-17 13:43:09
INT01496,ORD012260,M033,verification,delhivery,system,1.0000,successful_delivery,2026-01-25 03:25:38,2026-01-27 01:25:38
INT01497,ORD011787,M085,premium_courier,delhivery,system,0.9202,pending,2025-11-09 14:04:54,
INT01498,ORD036348,M008,premium_courier,delhivery,system,0.8695,successful_delivery,2025-11-10 06:58:10,2025-11-12 07:58:10
INT01499,ORD011359,M107,premium_courier,delhivery,system,0.4611,rto,2025-11-24 16:13:19,2025-11-27 05:13:19
INT01500,ORD021794,M102,cod_to_prepaid,merchant,system,0.7189,successful_delivery,2025-11-11 10:52:32,2025-11-11 17:52:32
INT01501,ORD011020,M112,address_enrichment_outreach,delhivery,system,0.7365,successful_delivery,2025-12-03 13:37:57,2025-12-05 01:37:57
INT01502,ORD047094,M097,premium_courier,delhivery,system,0.9056,successful_delivery,2025-10-10 14:59:33,2025-10-13 12:59:33
INT01503,ORD021176,M101,cod_to_prepaid,merchant,system,0.6136,successful_delivery,2025-10-26 13:41:55,2025-10-27 01:41:55
INT01504,ORD017107,M052,premium_courier,delhivery,system,0.9671,rto,2025-10-11 16:31:48,2025-10-11 23:31:48
INT01505,ORD008699,M012,verification,delhivery,system,0.5807,rto,2026-02-19 08:24:47,2026-02-19 21:24:47
INT01506,ORD022883,M018,merchant_confirmation,merchant,merchant,0.7468,pending,2026-03-12 15:31:48,
INT01507,ORD020754,M066,verification,delhivery,system,0.6127,rto,2025-11-19 15:43:17,2025-11-20 07:43:17
INT01508,ORD015429,M073,merchant_confirmation,merchant,system,0.5979,rto,2025-10-22 04:55:34,2025-10-22 16:55:34
INT01509,ORD024527,M096,premium_courier,delhivery,system,0.5232,pending,2026-02-02 22:30:00,
INT01510,ORD028652,M064,verification,delhivery,system,0.5301,pending,2025-11-12 17:15:42,
INT01511,ORD020635,M009,merchant_confirmation,merchant,merchant,0.6931,successful_delivery,2025-12-26 15:52:11,2025-12-28 14:52:11
INT01512,ORD034510,M085,verification,delhivery,system,0.4274,pending,2025-10-01 09:56:22,
INT01513,ORD004864,M098,premium_courier,delhivery,system,0.9841,rto,2026-03-22 21:09:03,2026-03-25 03:09:03
INT01514,ORD045665,M115,masked_calling,delhivery,system,0.9195,successful_delivery,2026-02-04 15:13:44,2026-02-04 18:13:44
INT01515,ORD032905,M109,express_upgrade,delhivery,system,0.7772,rto,2026-03-05 19:01:52,2026-03-06 18:01:52
INT01516,ORD000123,M018,cod_to_prepaid,merchant,merchant,0.8431,rto,2026-03-20 10:06:59,2026-03-21 17:06:59
INT01517,ORD043197,M114,address_enrichment_outreach,delhivery,system,0.6305,pending,2025-11-11 11:05:08,
INT01518,ORD039805,M112,cod_to_prepaid,merchant,merchant,0.8522,rto,2026-03-26 18:17:10,2026-03-28 08:17:10
INT01519,ORD049634,M002,premium_courier,delhivery,system,0.5187,rto,2025-12-09 11:16:14,2025-12-11 23:16:14
INT01520,ORD038735,M092,premium_courier,delhivery,system,0.5545,pending,2025-11-29 20:05:42,
INT01521,ORD043626,M052,masked_calling,delhivery,system,0.9285,successful_delivery,2026-03-09 10:07:21,2026-03-12 03:07:21
INT01522,ORD049098,M009,address_enrichment_outreach,delhivery,system,0.4752,successful_delivery,2026-02-19 18:15:10,2026-02-20 04:15:10
INT01523,ORD010852,M032,address_enrichment_outreach,delhivery,system,0.6674,successful_delivery,2026-02-01 23:16:54,2026-02-02 20:16:54
INT01524,ORD017315,M076,cod_to_prepaid,merchant,system,0.8474,rto,2025-10-06 22:46:00,2025-10-08 13:46:00
INT01525,ORD022344,M087,merchant_confirmation,merchant,merchant,0.5506,successful_delivery,2025-10-14 22:16:54,2025-10-15 11:16:54
INT01526,ORD020341,M006,cod_to_prepaid,merchant,merchant,0.9087,rto,2026-01-28 21:39:09,2026-01-29 18:39:09
INT01527,ORD041774,M008,cod_to_prepaid_outreach,delhivery,system,0.7166,pending,2025-10-23 21:11:17,
INT01528,ORD042561,M039,masked_calling,delhivery,system,0.7994,pending,2026-01-24 12:13:29,
INT01529,ORD006141,M099,verification,delhivery,system,0.6258,rto,2025-10-27 18:02:55,2025-10-28 12:02:55
INT01530,ORD018522,M064,merchant_confirmation,merchant,merchant,0.9579,successful_delivery,2026-01-13 08:53:09,2026-01-15 01:53:09
INT01531,ORD042864,M007,premium_courier,delhivery,system,0.8616,rto,2026-03-13 19:37:24,2026-03-16 05:37:24
INT01532,ORD036466,M097,cod_to_prepaid,merchant,merchant,0.7495,pending,2026-03-01 12:30:39,
INT01533,ORD036715,M078,verification,delhivery,system,0.7083,pending,2025-11-22 04:17:35,
INT01534,ORD017019,M022,cod_to_prepaid,merchant,system,1.0000,successful_delivery,2025-11-23 02:43:13,2025-11-24 13:43:13
INT01535,ORD032691,M084,premium_courier,delhivery,system,0.5295,rto,2025-10-31 12:49:06,2025-10-31 21:49:06
INT01536,ORD003632,M015,premium_courier,delhivery,system,0.5048,rto,2025-11-19 07:25:58,2025-11-21 06:25:58
INT01537,ORD020998,M109,merchant_confirmation,merchant,merchant,0.3558,successful_delivery,2025-12-21 19:55:13,2025-12-22 18:55:13
INT01538,ORD004924,M034,premium_courier,delhivery,system,0.5998,rto,2026-01-27 22:31:10,2026-01-29 15:31:10
INT01539,ORD024793,M004,verification,delhivery,system,0.7219,successful_delivery,2026-03-06 19:06:51,2026-03-06 20:06:51
INT01540,ORD011055,M085,merchant_confirmation,merchant,merchant,0.6275,successful_delivery,2026-03-10 13:29:14,2026-03-13 08:29:14
INT01541,ORD012065,M096,cod_to_prepaid,merchant,merchant,0.9456,rto,2026-01-22 07:42:16,2026-01-25 00:42:16
INT01542,ORD005354,M025,address_enrichment_outreach,delhivery,system,0.5165,successful_delivery,2025-10-15 07:50:09,2025-10-15 22:50:09
INT01543,ORD049691,M012,merchant_confirmation,merchant,merchant,0.9373,successful_delivery,2025-11-10 13:20:02,2025-11-12 08:20:02
INT01544,ORD019845,M059,cod_to_prepaid,merchant,merchant,1.0000,rto,2026-01-21 10:17:38,2026-01-21 14:17:38
INT01545,ORD018528,M092,cod_to_prepaid,merchant,merchant,0.8839,pending,2026-03-08 13:25:04,
INT01546,ORD014227,M021,merchant_confirmation,merchant,system,0.6496,successful_delivery,2026-03-10 20:30:48,2026-03-10 21:30:48
INT01547,ORD005758,M071,masked_calling,delhivery,system,0.8527,rto,2025-10-11 08:47:48,2025-10-11 19:47:48
INT01548,ORD037155,M046,merchant_confirmation,merchant,merchant,0.7327,successful_delivery,2025-12-08 18:50:34,2025-12-11 10:50:34
INT01549,ORD038065,M078,verification,delhivery,system,0.8674,rto,2026-02-06 23:47:46,2026-02-09 21:47:46
INT01550,ORD013497,M055,merchant_confirmation,merchant,merchant,0.5773,successful_delivery,2026-02-21 21:31:16,2026-02-23 20:31:16
INT01551,ORD047321,M008,cod_to_prepaid_outreach,delhivery,system,0.9055,pending,2025-12-13 19:04:01,
INT01552,ORD010054,M099,premium_courier,delhivery,system,0.9510,rto,2025-11-08 17:17:51,2025-11-11 11:17:51
INT01553,ORD019495,M120,merchant_confirmation,merchant,merchant,0.6555,pending,2025-12-25 00:42:10,
INT01554,ORD044892,M114,premium_courier,delhivery,system,0.9282,rto,2026-01-03 20:43:49,2026-01-05 17:43:49
INT01555,ORD032320,M014,premium_courier,delhivery,system,0.6430,successful_delivery,2025-12-16 20:14:40,2025-12-17 11:14:40
INT01556,ORD036192,M024,verification,delhivery,system,0.6448,rto,2026-01-17 20:30:55,2026-01-19 09:30:55
INT01557,ORD008043,M037,cod_to_prepaid,merchant,system,0.6878,successful_delivery,2025-10-09 14:30:16,2025-10-12 08:30:16
INT01558,ORD029604,M100,merchant_confirmation,merchant,merchant,1.0000,successful_delivery,2026-02-03 18:39:57,2026-02-04 21:39:57
INT01559,ORD038116,M038,cod_to_prepaid_outreach,delhivery,system,0.8805,successful_delivery,2026-01-03 11:19:02,2026-01-04 14:19:02
INT01560,ORD021788,M021,cod_to_prepaid,merchant,merchant,0.8555,rto,2026-01-05 12:53:02,2026-01-06 23:53:02
INT01561,ORD039943,M072,cod_to_prepaid,merchant,merchant,0.3727,rto,2025-12-13 02:40:22,2025-12-15 14:40:22
INT01562,ORD026641,M073,premium_courier,delhivery,system,0.3407,successful_delivery,2025-12-27 16:25:00,2025-12-28 08:25:00
INT01563,ORD008527,M038,cod_to_prepaid,merchant,system,0.6561,successful_delivery,2025-11-28 19:23:59,2025-11-29 13:23:59
INT01564,ORD017485,M056,merchant_confirmation,merchant,merchant,0.6634,rto,2025-10-31 20:52:11,2025-11-03 03:52:11
INT01565,ORD005287,M082,verification,delhivery,system,0.7167,pending,2026-01-28 11:04:52,
INT01566,ORD036798,M006,verification,delhivery,system,0.7963,pending,2026-01-30 14:20:40,
INT01567,ORD003749,M039,cod_to_prepaid,merchant,merchant,0.7818,successful_delivery,2026-03-10 10:58:31,2026-03-11 02:58:31
INT01568,ORD021264,M088,address_enrichment_outreach,delhivery,system,0.7638,successful_delivery,2025-10-04 22:49:16,2025-10-07 08:49:16
INT01569,ORD049152,M016,merchant_confirmation,merchant,merchant,0.7419,successful_delivery,2026-03-21 09:53:30,2026-03-22 13:53:30
INT01570,ORD005773,M072,merchant_confirmation,merchant,merchant,0.6767,successful_delivery,2026-02-04 15:16:59,2026-02-05 13:16:59
INT01571,ORD033849,M034,cod_to_prepaid,merchant,merchant,0.8310,successful_delivery,2026-03-16 12:49:41,2026-03-18 13:49:41
INT01572,ORD011318,M060,verification,delhivery,system,0.7130,successful_delivery,2026-02-12 08:25:46,2026-02-14 13:25:46
INT01573,ORD022819,M119,address_enrichment_outreach,delhivery,system,0.6651,successful_delivery,2026-03-14 00:16:07,2026-03-14 14:16:07
INT01574,ORD036653,M076,verification,delhivery,system,0.6959,rto,2026-02-13 16:48:04,2026-02-16 12:48:04
INT01575,ORD023951,M027,masked_calling,delhivery,system,0.6311,successful_delivery,2026-03-04 18:25:54,2026-03-05 22:25:54
INT01576,ORD025849,M083,cod_to_prepaid,merchant,merchant,0.7941,successful_delivery,2026-03-09 19:01:37,2026-03-10 01:01:37
INT01577,ORD039376,M081,premium_courier,delhivery,system,0.7638,rto,2026-01-26 12:41:25,2026-01-27 18:41:25
INT01578,ORD037508,M118,cod_to_prepaid,merchant,merchant,0.6943,rto,2026-02-17 00:39:34,2026-02-19 01:39:34
INT01579,ORD026151,M071,verification,delhivery,system,0.5399,successful_delivery,2026-02-22 19:11:18,2026-02-25 03:11:18
INT01580,ORD010847,M120,merchant_confirmation,merchant,merchant,0.4193,successful_delivery,2025-10-30 06:36:10,2025-11-01 08:36:10
INT01581,ORD018185,M071,premium_courier,delhivery,system,0.7070,successful_delivery,2026-03-24 00:26:56,2026-03-25 09:26:56
INT01582,ORD007414,M030,verification,delhivery,system,0.5200,successful_delivery,2025-11-25 14:20:46,2025-11-26 14:20:46
INT01583,ORD003026,M075,cod_to_prepaid,merchant,system,0.8249,successful_delivery,2025-12-15 06:11:43,2025-12-17 07:11:43
INT01584,ORD023574,M074,verification,delhivery,system,0.6719,pending,2026-03-26 13:39:12,
INT01585,ORD026932,M043,merchant_confirmation,merchant,system,0.5658,successful_delivery,2026-03-21 13:51:32,2026-03-23 14:51:32
INT01586,ORD032391,M013,merchant_confirmation,merchant,merchant,0.7612,pending,2026-01-04 00:25:16,
INT01587,ORD031646,M026,premium_courier,delhivery,system,0.8158,successful_delivery,2025-12-28 18:42:18,2025-12-29 22:42:18
INT01588,ORD042935,M052,premium_courier,delhivery,system,0.4466,successful_delivery,2025-10-18 22:06:47,2025-10-21 05:06:47
INT01589,ORD043038,M074,verification,delhivery,system,0.7408,pending,2025-12-25 07:33:25,
INT01590,ORD027094,M105,masked_calling,delhivery,system,0.5678,successful_delivery,2026-01-19 19:41:20,2026-01-22 14:41:20
INT01591,ORD024118,M100,address_enrichment_outreach,delhivery,system,0.6787,pending,2026-03-13 23:20:17,
INT01592,ORD033203,M061,premium_courier,delhivery,system,0.7883,successful_delivery,2026-01-09 19:18:39,2026-01-11 15:18:39
INT01593,ORD033422,M112,premium_courier,delhivery,system,1.0000,pending,2026-01-28 05:31:11,
INT01594,ORD047512,M066,merchant_confirmation,merchant,merchant,0.6862,rto,2025-11-16 22:18:50,2025-11-18 20:18:50
INT01595,ORD017716,M014,premium_courier,delhivery,system,0.7208,rto,2025-11-13 19:03:19,2025-11-15 00:03:19
INT01596,ORD022114,M047,express_upgrade,delhivery,system,0.4232,pending,2025-10-21 19:55:21,
INT01597,ORD049453,M063,express_upgrade,delhivery,system,0.7805,successful_delivery,2025-10-26 07:21:40,2025-10-26 13:21:40
INT01598,ORD044951,M011,cod_to_prepaid,merchant,merchant,0.6349,pending,2025-12-26 22:29:51,
INT01599,ORD030418,M077,merchant_confirmation,merchant,merchant,0.7007,rto,2025-10-02 17:47:40,2025-10-03 16:47:40
INT01600,ORD038771,M042,merchant_confirmation,merchant,system,0.7408,successful_delivery,2026-01-01 11:26:54,2026-01-03 05:26:54
INT01601,ORD022436,M116,verification,delhivery,system,0.5146,successful_delivery,2025-12-01 22:01:49,2025-12-03 07:01:49
INT01602,ORD024529,M080,premium_courier,delhivery,system,0.3989,rto,2026-02-10 18:49:54,2026-02-13 09:49:54
INT01603,ORD003589,M014,merchant_confirmation,merchant,system,0.4731,successful_delivery,2025-12-26 23:11:34,2025-12-28 04:11:34
INT01604,ORD020620,M065,verification,delhivery,system,0.9296,pending,2026-03-16 16:10:11,
INT01605,ORD050000,M069,cod_to_prepaid,merchant,merchant,0.6749,successful_delivery,2025-12-07 14:09:12,2025-12-09 15:09:12
INT01606,ORD009675,M028,premium_courier,delhivery,system,0.6536,successful_delivery,2026-02-06 16:53:40,2026-02-07 00:53:40
INT01607,ORD048900,M055,verification,delhivery,system,0.4312,rto,2026-01-01 22:49:51,2026-01-03 19:49:51
INT01608,ORD001434,M112,address_enrichment_outreach,delhivery,system,0.8363,pending,2025-12-14 21:16:39,
INT01609,ORD002144,M115,masked_calling,delhivery,system,0.7981,successful_delivery,2026-03-08 23:50:56,2026-03-09 00:50:56
INT01610,ORD001075,M005,masked_calling,delhivery,system,0.5639,rto,2025-10-30 21:20:07,2025-11-01 16:20:07
INT01611,ORD000809,M012,merchant_confirmation,merchant,merchant,0.5960,pending,2025-11-18 08:08:38,
INT01612,ORD009138,M098,merchant_confirmation,merchant,merchant,0.6982,pending,2026-03-31 01:15:05,
INT01613,ORD021875,M057,premium_courier,delhivery,system,0.7566,pending,2025-10-25 17:09:58,
INT01614,ORD019423,M091,cod_to_prepaid,merchant,merchant,0.5710,rto,2025-12-27 16:14:13,2025-12-29 03:14:13
INT01615,ORD039775,M010,auto_cancel,delhivery,system,0.5213,pending,2026-02-07 21:29:15,
INT01616,ORD006129,M059,cod_to_prepaid,merchant,merchant,0.9174,successful_delivery,2026-02-23 23:01:10,2026-02-24 06:01:10
INT01617,ORD001757,M102,masked_calling,delhivery,system,0.6531,rto,2026-03-02 21:05:29,2026-03-04 02:05:29
INT01618,ORD038289,M032,cod_to_prepaid_outreach,delhivery,system,0.9326,pending,2025-12-24 12:42:47,
INT01619,ORD005519,M046,merchant_confirmation,merchant,merchant,0.7294,successful_delivery,2026-01-28 20:24:01,2026-01-31 20:24:01
